mut_type,word_index_list,mut_sentence,mut_tag,instance_count
Simple Future Tense to Simple Present Tense,,"To add a new 2D graph on kalgebra, you go to the 2D Graph tab and click in the Add tab to add the new function.",MUTATED,5
Simple Past Tense,,Then your focus went to an input text box where you could type your function.,MUTATED,7
Simple Present Tense to Present Continuous Tense,,"If you are wanting to use a typical f(x) function, it is not necessary to specify it.",MUTATED,6
Simple Future Tense,,"If you enter the function, you will need to click on the OK button to display the graph in the main window.",MUTATED,6
Simple Future Tense,,You will be able to set several graphs on the same view.,MUTATED,5
Simple Future Tense,,You will just need to use the Add button when you get into List mode.,MUTATED,4
Simple Future Tense,,You will be able to set each graph its own color.,MUTATED,3
Present Perfect Tense to Simple Past Tense,,The Foundation was recently involved in organising a conference that dealt with this critical challenge.,MUTATED,8
Simple Past Tense to Present Perfect Tense,,"Over 100 participants from the main interest groups have attended and debated issues such as the role of key actors including public authorities, social partners, voluntary and community organisations as well as service users.",MUTATED,16
Simple Present Tense to Present Perfect Tense,,"There have been relatively few cases reported of attempts to involve users in service planning, but their involvement in service provision has been found to be more common.",MUTATED,13
Simple Past Tense to Present Perfect Tense,,Note has also been taken of the variety of different roles played by public welfare,MUTATED,8
Simple Past Tense to Present Perfect Tense,,"The Foundation has organised, together with the European Commission, the Spanish Ministry of Social Affairs and the Galician regional government, a European conference on social exclusion: a major challenge for public welfare services.",MUTATED,15
Simple Past Tense to Present Perfect Tense,,"The Foundation has recently published a comparative study as part of the EPOC project, which has assessed the extent to which direct participation can humanise work while increasing profitability.",MUTATED,14
Simple Past Tense,,The study was based on 195 personal interviews with senior officials of the social partners as representatives of national level peak organisations in fifteen European countries.,MUTATED,14
Simple Present Tense,,"As important industrial sectors, the metal industry and the banking sector are also included.",MUTATED,8
Simple Past Tense to Present Perfect Tense,,"Key speakers at the social exclusion conference have included (left to right) Cristina Louro, the Employment, Industrial Relations and Social Affairs Directorate of the European Commission; Fernando Gomes, a high-degree member of the Committee of the Regions; Barbara Weiler, a Member of the European Parliament; José Maria Gil-Robles, Vice-President of the European Parliament; and John Carroll, of the Economic and Social Committee.",MUTATED,13
Simple Past Tense to Present Perfect Tense,,"Case Studies have shown that each national report has contained a portfolio of between 25 and 30 initiatives which best present policies and practices that have improved the recruitment, training, and development of ageing workers in both the workplace and the community.",MUTATED,13
Simple Future Tense,,"For each country, two or three initiatives will be selected for further in-depth case study.",MUTATED,4
Simple Past Tense to Past Perfect Tense,,"These case studies had analysed the background of the initiatives, their impact on employment patterns and work organisations, and had assessed the benefits and problems of the initiative.",MUTATED,11
Simple Present Tense,,Visits and interviews with key personnel are also undertaken.,MUTATED,6
Simple Present Tense to Present Continuous Tense,,These national studies are forming the basis of a European report which is synthesising overall practices.,MUTATED,7
Simple Past Tense,,"The report and a casebook of initiatives were published in 1996 and provided the backdrop for a conference staged in Autumn, 1996.",MUTATED,8
Simple Past Tense,,The Foundation aimed to document the characteristics of age barriers in job recruitment and training and analysed their causes.,MUTATED,10
Present Continuous to Simple Present,,"The perspectives of the social partners are also examined, with particular attention paid to proposals for removing age barriers.",MUTATED,11
Simple Past Tense,,"Thirdly, the project documented and assessed initiatives in both the public and private sectors that combated age barriers, especially for older workers.",MUTATED,10
Simple Past Tense to Present Perfect Tense,,"Having sought alternatives to early retirement and redundancy, the project has been primarily concerned with the retention, reintegration, and retraining of older workers.",MUTATED,10
Simple Future Tense,,The gender and ethnic backgrounds of workers and how these will relate to age discrimination will be examined.,MUTATED,8
Simple Future Tense,,The project will also consider initiatives to combat age discrimination in rural areas and among small and medium-sized enterprises.,MUTATED,7
Simple Past Tense,,"Seven member states were covered by the project: Belgium, France, Germany, Greece, Italy, the Netherlands, and the United Kingdom.",MUTATED,5
Simple Past Tense,,This document was a summary of the European Public Assessment Report.,MUTATED,4
Simple Past Tense to Past Perfect Tense,,"It explained how the Committee for Medicinal Products for Veterinary Use (CVMP) had assessed the studies performed, to have reached their recommendations on how to use the medicine.",MUTATED,10
,,,DUMP,
Simple Future Tense,,Cerenia will contain the active substance maropitant and will be available as a tablet or as a solution for injection.,MUTATED,6
Simple Past Tense,,The tablets were pale-orange and had a score line on both sides so that they could be halved.,MUTATED,6
Simple Past Tense,,Each tablet was marked with the Pfizer logo on one side and the letters MPT along with the quantity of maropitant on the other side.,MUTATED,7
Simple Present to Present Perfect Tense,,What has Cerenia been used for?,MUTATED,1
Simple Present Tense to Present Continuous Tense,,"Cerenia is an anti-emetic, which means it is stopping vomiting.",MUTATED,3
Present Perfect Tense to Simple Present Tense,,"It uses in dogs to prevent vomiting such as that caused by chemotherapy ( medicines used for the treatment of cancer, some of which are known to cause vomiting ).",MUTATED,10
Simple Future Tense,,"Cerenia will be used in combination with supportive measures, such as other veterinary treatments or a special diet, for the treatment of vomiting (either as an injection or with an injection followed by tablets).",MUTATED,12
Simple Past Tense,,"For these purposes, Cerenia was given for up to five days.",MUTATED,3
Simple Present Tense to Simple Past Tense,,How did Cerenia work?,MUTATED,0
Simple Past Tense,,"Cerenia blocked a neurokinin 1 (NK1) receptor, which acted in the central nervous system.",MUTATED,3
Present Perfect Tense to Simple Past Tense,,How was Cerenia studied?,MUTATED,1
Simple Present Tense,,A large number of studies with Cerenia are conducted in laboratory dogs or animal patients at veterinary practices in several European countries and the USA.,MUTATED,5
Present Perfect to Simple Past Tense,,What benefit did Cerenia show during the studies?,MUTATED,3
Simple Past Tense to Past Perfect Tense,,"The results of the studies had shown that Cerenia was more effective than the placebo: less vomiting had been seen in dogs that had received the medicine than in dogs that had received a placebo, both in the treatment and in the prevention of vomiting.",MUTATED,12
Simple Future Tense,,"The treatment for a vomiting dog will begin with an injection, as vomiting animals may not be able to retain a tablet (since they could vomit the intact tablet again).",MUTATED,9
Simple Past Tense,,"For follow-up treatment, the animal owner administered the tablets to the dog.",MUTATED,5
Simple Past Tense to Present Perfect Tense,,"Also, the treatment of vomiting has only been done in conjunction with other supportive measures or other veterinary therapy while addressing the underlying causes of the vomiting.",MUTATED,10
Simple Past Tense,,What was the risk associated with Cerenia?,MUTATED,2
Simple Past Tense to Present Perfect Tense,,Cerenia has generally been well tolerated when administered daily at dosages up to 5 times the recommended doses for an extended period of time (up to 3 times the recommended maximum duration of treatment).,MUTATED,12
