mut_type,word_index_list,mut_sentence,mut_tag,instance_count
Modifier mutation,,Ctrl Q promptly quits,MUTATED,0
Modifier mutation,,Shuts the program completely down.,MUTATED,1
Modifier mutation,,"To easily add a new 2D graph on kalgebra, what you need to do is simply go to the 2D Graph tab and click on the Add tab to introduce the new function.",MUTATED,6
Modifier mutation,,"Then, your primary focus will shift to a nearby input text box, allowing you to carefully type your function.",MUTATED,7
Modifier mutation,,"If you merely want to use a typical f(x) function, it is not necessary to explicitly specify it.",MUTATED,6
Modifier mutation,,"If you have successfully entered the function, click on the OK button to promptly display the graph in the main window.",MUTATED,6
Modifier mutation,,You can easily set several graphs on the same view.,MUTATED,5
Modifier mutation,,Just use the Add button cautiously when you are in List mode.,MUTATED,4
Modifier mutation,,You can easily set each graph its own color.,MUTATED,3
Modifier mutation,,The Foundation has recently been extensively involved in organising a conference that thoroughly dealt with this critical challenge.,MUTATED,8
Modifier mutation,,"Over 100 participants from the main interest groups actively attended and debated crucial issues such as the role of key actors including public authorities, social partners, voluntary and community organisations as well as service users.",MUTATED,16
Modifier mutation,,"There were relatively few cases reported of attempts to actively involve users in service planning, yet their significant involvement in service provision was found to be more common.",MUTATED,13
Modifier mutation,,Note was also carefully taken of the wide variety of different roles played by public welfare organizations.,MUTATED,8
Modifier mutation,,"The Foundation jointly organised, along with the European Commission, the Spanish Ministry of Social Affairs, and the Galician regional government, a pivotal European conference on social exclusion: an enduring major challenge for public welfare services.",MUTATED,15
Modifier mutation,,"The Foundation recently released a comprehensive comparative study as a crucial part of the EPOC project, which thoroughly assesses the degree to which direct participation might humanise work while simultaneously enhancing profitability.",MUTATED,12
Modifier mutation,,"The comprehensive study is based on 195 detailed personal interviews with senior-ranking officials of the social partners, serving as representatives of national-level peak organisations across fifteen diverse European countries.",MUTATED,11
Modifier mutation,,"As crucial components of industrial sectors, the metal industry as well as the banking sector were also included.",MUTATED,7
Modifier mutation,,"Key speakers, including Cristina Louro from the Employment, Industrial Relations and Social Affairs Directorate of the European Commission, were sequentially presented (from left to right) alongside Fernando Gomes, a highly esteemed member of the Committee of the Regions, Barbara Weiler, a dedicated Member of the European Parliament, José Maria Gil-Robles, the distinguished Vice-President of the European Parliament, and John Carroll from the Economic and Social Committee.",MUTATED,11
Modifier mutation,,"Each national report effectively contains a portfolio of between 25 and 30 initiatives that succinctly present policies and practices to enhance the recruitment, training, and development of ageing workers in both the work place and the community.",MUTATED,15
Modifier mutation,,"For each country, only two or three initiatives have been selected to undergo a further comprehensive case study.",MUTATED,4
Modifier mutation,,"These comprehensive case studies thoroughly analysed the background of the initiatives, their substantial impact on employment patterns and work organisations, and meticulously assessed the benefits and problems of the initiative.",MUTATED,11
Modifier mutation,,Visits and interviews with crucial personnel were also meticulously undertaken.,MUTATED,5
Modifier mutation,,These comprehensive national studies will form the core basis of a European report that synthesises the overall best practices.,MUTATED,8
Modifier mutation,,"The comprehensive report and a detailed casebook of innovative initiatives will be published in 1996, thereby providing the essential backdrop for a conference scheduled to be staged in Autumn, 1996.",MUTATED,8
Modifier mutation,,"The Foundation actively aims to comprehensively document the characteristics of age barriers in job recruitment and extensive training, as well as to meticulously analyse their underlying causes.",MUTATED,10
Modifier mutation,,"The perspectives of the social partners are also being thoroughly examined, with special attention focused on proposals aimed at removing age barriers.",MUTATED,9
Modifier mutation,,"Thirdly, the project thoroughly documents and assesses initiatives in both the public and private sectors that effectively combat age barriers, especially for older workers.",MUTATED,11
Modifier mutation,,"Seeking alternatives to early retirement and redundancy, the project is deeply primarily concerned with the successful retention, reintegration, and retraining of older workers.",MUTATED,11
Modifier Mutation,,"The close relationship between workers' gender, ethnic backgrounds, and age discrimination is thoroughly examined.",MUTATED,7
Modifier mutation,,The project also actively considers initiatives to combat age discrimination in rural areas and within small and medium-sized enterprises.,MUTATED,8
Modifier mutation,,"Seven member states are extensively covered by the project: Belgium, France, Germany, Greece, Italy, the Netherlands, and the United Kingdom.",MUTATED,5
Modifier mutation,,This document is an essential summary of the European Public Assessment Report.,MUTATED,4
Modifier mutation,,"It comprehensively explains how the Committee for Medicinal Products for Veterinary Use (CVMP) meticulously assessed the studies performed, in order to reach their well-considered recommendations on the proper use of the medicine.",MUTATED,11
Modifier mutation,,How does Cerenia function?,MUTATED,0
Modifier mutation,,Cerenia contains the highly active substance maropitant and is conveniently available as a tablet or as a solution for injection.,MUTATED,7
Modifier mutation,,"The tablets are pale-orange and easily have a prominent score line on both sides, allowing them to be conveniently halved.",MUTATED,6
Modifier mutation,,Each tablet is clearly marked with the Pfizer logo on one side and the letters MPT along with the quantity of maropitant on the other side.,MUTATED,7
Modifier mutation,,"Primarily, what is Cerenia used for?",MUTATED,1
Modifier mutation,,"Cerenia is an effective anti-emetic, which means it effectively stops vomiting.",MUTATED,3
Modifier mutation,,"It is commonly used in dogs to prevent vomiting, including that caused by chemotherapy medicines, which are used for the treatment of cancer and are known to provoke vomiting.",MUTATED,10
Modifier mutation,,"In combination with other supportive veterinary measures and a special diet, Cerenia is also effectively used in the treatment of vomiting, either as an injection or as an injection promptly followed by tablets.",MUTATED,13
Modifier mutation,,"For these specific purposes, Cerenia can be administered continuously for up to five days.",MUTATED,2
Modifier mutation,,How exactly does Cerenia work?,MUTATED,0
Modifier mutation,,"Cerenia effectively blocks a neurokinin 1 (NK1) receptor, which acts centrally in the nervous system.",MUTATED,3
